"","id","trial","x","y","z","kernel","scenario","horizon","round","chosen","overall","Horizon"
"9264",38,5,8,0,72.9354979095338,"Smooth","Max. Reward Condition",40,"4",9,300,"Long"
"9265",38,6,10,3,32.6350825351917,"Smooth","Max. Reward Condition",40,"4",44,300,"Long"
"9266",38,7,9,0,42.7227287180246,"Smooth","Max. Reward Condition",40,"4",10,300,"Long"
"9267",38,8,4,6,16.9158331978678,"Smooth","Max. Reward Condition",40,"4",71,300,"Long"
"9268",38,9,6,9,23.3299176414796,"Smooth","Max. Reward Condition",40,"4",106,300,"Long"
"9269",38,10,4,0,55.5674013625867,"Smooth","Max. Reward Condition",40,"4",5,300,"Long"
"9270",38,11,8,1,68.8502438954186,"Smooth","Max. Reward Condition",40,"4",20,300,"Long"
"9271",38,12,7,7,33.8108043843731,"Smooth","Max. Reward Condition",40,"4",85,300,"Long"
"9272",38,13,0,9,70.7016784293051,"Smooth","Max. Reward Condition",40,"4",100,300,"Long"
"9273",38,14,0,7,56.7102070439247,"Smooth","Max. Reward Condition",40,"4",78,300,"Long"
"9274",38,15,7,0,94.4174730147353,"Smooth","Max. Reward Condition",40,"4",8,300,"Long"
"9275",38,16,7,1,83.5475141176989,"Smooth","Max. Reward Condition",40,"4",19,300,"Long"
"9276",38,17,6,0,94.4963050018738,"Smooth","Max. Reward Condition",40,"4",7,300,"Long"
"9277",38,18,6,1,58.9505924012191,"Smooth","Max. Reward Condition",40,"4",18,300,"Long"
"9278",38,19,5,0,91.7432297732024,"Smooth","Max. Reward Condition",40,"4",6,300,"Long"
"9279",38,20,5,1,54.7135189925466,"Smooth","Max. Reward Condition",40,"4",17,300,"Long"
"9280",38,21,0,10,82.527541309215,"Smooth","Max. Reward Condition",40,"4",111,300,"Long"
"9281",38,22,5,8,46.7235740972404,"Smooth","Max. Reward Condition",40,"4",94,300,"Long"
"9282",38,23,7,2,60.5825002841952,"Smooth","Max. Reward Condition",40,"4",30,300,"Long"
"9283",38,24,1,10,67.9554499447788,"Smooth","Max. Reward Condition",40,"4",112,300,"Long"
"9284",38,25,0,8,61.7889867982793,"Smooth","Max. Reward Condition",40,"4",89,300,"Long"
"9285",38,26,7,5,62.7685778639352,"Smooth","Max. Reward Condition",40,"4",63,300,"Long"
"9286",38,27,1,9,36.7437798963148,"Smooth","Max. Reward Condition",40,"4",101,300,"Long"
"9287",38,28,9,10,34.3418785557881,"Smooth","Max. Reward Condition",40,"4",120,300,"Long"
"9288",38,29,3,0,63.3554027374264,"Smooth","Max. Reward Condition",40,"4",4,300,"Long"
"9289",38,30,9,6,38.8361127963237,"Smooth","Max. Reward Condition",40,"4",76,300,"Long"
"9290",38,31,2,2,34.5579265575561,"Smooth","Max. Reward Condition",40,"4",25,300,"Long"
"9291",38,32,6,5,31.686870799894,"Smooth","Max. Reward Condition",40,"4",62,300,"Long"
"9292",38,33,9,2,38.9021292283964,"Smooth","Max. Reward Condition",40,"4",32,300,"Long"
"9293",38,34,8,5,61.1665881936145,"Smooth","Max. Reward Condition",40,"4",64,300,"Long"
"9294",38,35,5,2,26.5214537157222,"Smooth","Max. Reward Condition",40,"4",28,300,"Long"
"9295",38,36,2,10,50.1552784295293,"Smooth","Max. Reward Condition",40,"4",113,300,"Long"
"9296",38,37,0,1,36.3388197833164,"Smooth","Max. Reward Condition",40,"4",12,300,"Long"
"9297",38,38,3,10,63.8466333050974,"Smooth","Max. Reward Condition",40,"4",114,300,"Long"
"9298",38,39,3,1,50.2100304142553,"Smooth","Max. Reward Condition",40,"4",15,300,"Long"
"9299",38,40,5,7,40.6549349788525,"Smooth","Max. Reward Condition",40,"4",83,300,"Long"
"9300",38,41,0,4,74.8791108715427,"Smooth","Max. Reward Condition",40,"4",45,300,"Long"
"9301",38,1,6,8,69.9411761225891,"Smooth","Max. Reward Condition",20,"5",95,301,"Short"
"9302",38,2,8,7,98.0758057854271,"Smooth","Max. Reward Condition",20,"5",86,301,"Short"
"9303",38,3,2,7,42.7772511233164,"Smooth","Max. Reward Condition",20,"5",80,301,"Short"
"9304",38,4,8,8,88.0084195550964,"Smooth","Max. Reward Condition",20,"5",97,301,"Short"
"9305",38,5,7,7,59.9525509256433,"Smooth","Max. Reward Condition",20,"5",85,301,"Short"
"9306",38,6,7,8,55.9864237907349,"Smooth","Max. Reward Condition",20,"5",96,301,"Short"
"9307",38,7,9,7,93.0900522357202,"Smooth","Max. Reward Condition",20,"5",87,301,"Short"
"9308",38,8,9,8,92.8491332342499,"Smooth","Max. Reward Condition",20,"5",98,301,"Short"
"9309",38,9,5,8,68.8909705274262,"Smooth","Max. Reward Condition",20,"5",94,301,"Short"
"9310",38,10,8,9,62.5269000754681,"Smooth","Max. Reward Condition",20,"5",108,301,"Short"
"9311",38,11,8,5,25.4664364845841,"Smooth","Max. Reward Condition",20,"5",64,301,"Short"
"9312",38,12,10,7,82.7698657970911,"Smooth","Max. Reward Condition",20,"5",88,301,"Short"
"9313",38,13,9,6,52.7533090833761,"Smooth","Max. Reward Condition",20,"5",76,301,"Short"
"9314",38,14,10,8,76.6171334634599,"Smooth","Max. Reward Condition",20,"5",99,301,"Short"
"9315",38,15,7,10,0,"Smooth","Max. Reward Condition",20,"5",118,301,"Short"
"9316",38,16,9,9,79.2865457179187,"Smooth","Max. Reward Condition",20,"5",109,301,"Short"
"9317",38,17,4,0,18.0590972616153,"Smooth","Max. Reward Condition",20,"5",5,301,"Short"
"9318",38,18,7,6,58.4137969202167,"Smooth","Max. Reward Condition",20,"5",74,301,"Short"
"9319",38,19,6,4,26.4092350309844,"Smooth","Max. Reward Condition",20,"5",51,301,"Short"
"9320",38,20,10,6,47.7902004449391,"Smooth","Max. Reward Condition",20,"5",77,301,"Short"
"9321",38,21,10,9,53.0594493428652,"Smooth","Max. Reward Condition",20,"5",110,301,"Short"
"9322",38,1,9,7,60.6742426292071,"Smooth","Max. Reward Condition",40,"6",87,302,"Long"
"9323",38,2,9,9,85.2726059415545,"Smooth","Max. Reward Condition",40,"6",109,302,"Long"
"9324",38,3,9,8,78.8036694153572,"Smooth","Max. Reward Condition",40,"6",98,302,"Long"
"9325",38,4,10,8,61.9465090311745,"Smooth","Max. Reward Condition",40,"6",99,302,"Long"
"9326",38,5,0,6,11.8398753929307,"Smooth","Max. Reward Condition",40,"6",67,302,"Long"
"9327",38,6,8,9,63.1901515290244,"Smooth","Max. Reward Condition",40,"6",108,302,"Long"
"9328",38,7,10,9,46.6801278336504,"Smooth","Max. Reward Condition",40,"6",110,302,"Long"
"9329",38,8,4,9,36.8213901880563,"Smooth","Max. Reward Condition",40,"6",104,302,"Long"
"9330",38,9,9,10,65.8121215823365,"Smooth","Max. Reward Condition",40,"6",120,302,"Long"
"9331",38,10,8,8,81.8046970917315,"Smooth","Max. Reward Condition",40,"6",97,302,"Long"
"9332",38,11,2,6,38.2584697728782,"Smooth","Max. Reward Condition",40,"6",69,302,"Long"
"9333",38,12,1,7,13.81155818132,"Smooth","Max. Reward Condition",40,"6",79,302,"Long"
"9334",38,13,10,7,65.5347594322433,"Smooth","Max. Reward Condition",40,"6",88,302,"Long"
"9335",38,14,8,7,93.2880256740387,"Smooth","Max. Reward Condition",40,"6",86,302,"Long"
"9336",38,15,7,7,78.4257216995386,"Smooth","Max. Reward Condition",40,"6",85,302,"Long"
"9337",38,16,7,8,55.9050623268235,"Smooth","Max. Reward Condition",40,"6",96,302,"Long"
"9338",38,17,3,9,35.7001551410624,"Smooth","Max. Reward Condition",40,"6",103,302,"Long"
"9339",38,18,8,6,77.0215365379863,"Smooth","Max. Reward Condition",40,"6",75,302,"Long"
"9340",38,19,7,6,100,"Smooth","Max. Reward Condition",40,"6",74,302,"Long"
"9341",38,20,7,5,82.9053550398923,"Smooth","Max. Reward Condition",40,"6",63,302,"Long"
"9342",38,21,6,6,73.1570356560972,"Smooth","Max. Reward Condition",40,"6",73,302,"Long"
"9343",38,22,8,5,62.1217741531308,"Smooth","Max. Reward Condition",40,"6",64,302,"Long"
"9344",38,23,6,7,40.7675652395294,"Smooth","Max. Reward Condition",40,"6",84,302,"Long"
"9345",38,24,4,3,10.1017888022861,"Smooth","Max. Reward Condition",40,"6",38,302,"Long"
"9346",38,25,6,5,64.8120312113293,"Smooth","Max. Reward Condition",40,"6",62,302,"Long"
"9347",38,26,2,3,64.1450860861758,"Smooth","Max. Reward Condition",40,"6",36,302,"Long"
"9348",38,27,7,4,73.3248485001287,"Smooth","Max. Reward Condition",40,"6",52,302,"Long"
"9349",38,28,9,5,25.1177423961982,"Smooth","Max. Reward Condition",40,"6",65,302,"Long"
"9350",38,29,5,6,67.4863424571412,"Smooth","Max. Reward Condition",40,"6",72,302,"Long"
"9351",38,30,8,4,65.4001551521178,"Smooth","Max. Reward Condition",40,"6",53,302,"Long"
"9352",38,31,8,2,57.747723924339,"Smooth","Max. Reward Condition",40,"6",31,302,"Long"
"9353",38,32,5,5,69.1135856267553,"Smooth","Max. Reward Condition",40,"6",61,302,"Long"
"9354",38,33,4,5,30.6880368467941,"Smooth","Max. Reward Condition",40,"6",60,302,"Long"
"9355",38,34,6,4,77.7374692379335,"Smooth","Max. Reward Condition",40,"6",51,302,"Long"
"9356",38,35,5,4,59.2776068858534,"Smooth","Max. Reward Condition",40,"6",50,302,"Long"
"9357",38,36,9,2,72.7930930430247,"Smooth","Max. Reward Condition",40,"6",32,302,"Long"
"9358",38,37,7,3,80.7703625318279,"Smooth","Max. Reward Condition",40,"6",41,302,"Long"
"9359",38,38,7,1,25.7013105457165,"Smooth","Max. Reward Condition",40,"6",19,302,"Long"
"9360",38,39,8,3,65.6372493724856,"Smooth","Max. Reward Condition",40,"6",42,302,"Long"
"9361",38,40,6,3,86.4985901727727,"Smooth","Max. Reward Condition",40,"6",40,302,"Long"
"9362",38,41,4,1,28.4498548614704,"Smooth","Max. Reward Condition",40,"6",16,302,"Long"
"9363",38,1,10,8,70.6098250573604,"Smooth","Max. Reward Condition",20,"7",99,303,"Short"
"9364",38,2,2,1,67.2278837680135,"Smooth","Max. Reward Condition",20,"7",14,303,"Short"
"9365",38,3,1,9,13.3059555047857,"Smooth","Max. Reward Condition",20,"7",101,303,"Short"
"9366",38,4,6,2,4.35555688035975,"Smooth","Max. Reward Condition",20,"7",29,303,"Short"
"9367",38,5,8,7,57.7313818278047,"Smooth","Max. Reward Condition",20,"7",86,303,"Short"
"9368",38,6,3,10,49.5315069450251,"Smooth","Max. Reward Condition",20,"7",114,303,"Short"
"9369",38,7,5,10,12.2288928318123,"Smooth","Max. Reward Condition",20,"7",116,303,"Short"
"9370",38,8,5,5,28.510016911911,"Smooth","Max. Reward Condition",20,"7",61,303,"Short"
"9371",38,9,10,7,43.7318226156506,"Smooth","Max. Reward Condition",20,"7",88,303,"Short"
"9372",38,10,10,9,78.2027912905164,"Smooth","Max. Reward Condition",20,"7",110,303,"Short"
"9373",38,11,3,5,54.7363822558009,"Smooth","Max. Reward Condition",20,"7",59,303,"Short"
"9374",38,12,4,7,25.3361076780515,"Smooth","Max. Reward Condition",20,"7",82,303,"Short"
"9375",38,13,9,5,26.612488577666,"Smooth","Max. Reward Condition",20,"7",65,303,"Short"
"9376",38,14,5,1,30.9871614244868,"Smooth","Max. Reward Condition",20,"7",17,303,"Short"
"9377",38,15,9,9,62.7122285843456,"Smooth","Max. Reward Condition",20,"7",109,303,"Short"
"9378",38,16,8,8,57.8542961251915,"Smooth","Max. Reward Condition",20,"7",97,303,"Short"
"9379",38,17,10,10,64.51081568663,"Smooth","Max. Reward Condition",20,"7",121,303,"Short"
"9380",38,18,8,9,45.2150517088665,"Smooth","Max. Reward Condition",20,"7",108,303,"Short"
"9381",38,19,9,8,52.3170386231255,"Smooth","Max. Reward Condition",20,"7",98,303,"Short"
"9382",38,20,2,6,46.1154151661553,"Smooth","Max. Reward Condition",20,"7",69,303,"Short"
"9383",38,21,1,1,60.4080576029201,"Smooth","Max. Reward Condition",20,"7",13,303,"Short"
"9384",38,1,4,1,66.1495990392583,"Smooth","Max. Reward Condition",40,"8",16,304,"Long"
"9385",38,2,0,10,38.3017166206563,"Smooth","Max. Reward Condition",40,"8",111,304,"Long"
"9386",38,3,7,5,74.6263346102851,"Smooth","Max. Reward Condition",40,"8",63,304,"Long"
"9387",38,4,0,2,46.5877000271828,"Smooth","Max. Reward Condition",40,"8",23,304,"Long"
"9388",38,5,8,5,25.4104652088754,"Smooth","Max. Reward Condition",40,"8",64,304,"Long"
"9389",38,6,7,6,78.20301873206,"Smooth","Max. Reward Condition",40,"8",74,304,"Long"
"9390",38,7,9,1,20.8343699641272,"Smooth","Max. Reward Condition",40,"8",21,304,"Long"
"9391",38,8,7,7,41.1147763409862,"Smooth","Max. Reward Condition",40,"8",85,304,"Long"
"9392",38,9,5,1,51.6981708043446,"Smooth","Max. Reward Condition",40,"8",17,304,"Long"
"9393",38,10,4,8,79.4784884383396,"Smooth","Max. Reward Condition",40,"8",93,304,"Long"
"9394",38,11,5,9,67.3684283417963,"Smooth","Max. Reward Condition",40,"8",105,304,"Long"
"9395",38,12,4,9,78.163385341713,"Smooth","Max. Reward Condition",40,"8",104,304,"Long"
"9396",38,13,6,5,71.4465704662512,"Smooth","Max. Reward Condition",40,"8",62,304,"Long"
"9397",38,14,1,1,53.9274395779777,"Smooth","Max. Reward Condition",40,"8",13,304,"Long"
"9398",38,15,5,8,54.8387102771574,"Smooth","Max. Reward Condition",40,"8",94,304,"Long"
"9399",38,16,6,6,71.604411900564,"Smooth","Max. Reward Condition",40,"8",73,304,"Long"
"9400",38,17,3,9,46.9814894388447,"Smooth","Max. Reward Condition",40,"8",103,304,"Long"
"9401",38,18,3,8,64.4887240517494,"Smooth","Max. Reward Condition",40,"8",92,304,"Long"
"9402",38,19,4,10,100,"Smooth","Max. Reward Condition",40,"8",115,304,"Long"
"9403",38,20,5,10,87.2658829250153,"Smooth","Max. Reward Condition",40,"8",116,304,"Long"
"9404",38,21,3,10,47.1514098553432,"Smooth","Max. Reward Condition",40,"8",114,304,"Long"
"9405",38,22,0,3,52.5672318356315,"Smooth","Max. Reward Condition",40,"8",34,304,"Long"
"9406",38,23,4,7,65.5617086800568,"Smooth","Max. Reward Condition",40,"8",82,304,"Long"
"9407",38,24,7,4,66.5199662009468,"Smooth","Max. Reward Condition",40,"8",52,304,"Long"
"9408",38,25,1,0,40.8488487494804,"Smooth","Max. Reward Condition",40,"8",2,304,"Long"
"9409",38,26,5,7,51.7565921683248,"Smooth","Max. Reward Condition",40,"8",83,304,"Long"
"9410",38,27,7,10,44.763338085442,"Smooth","Max. Reward Condition",40,"8",118,304,"Long"
"9411",38,28,3,3,18.93685736026,"Smooth","Max. Reward Condition",40,"8",37,304,"Long"
"9412",38,29,3,7,59.6140621219219,"Smooth","Max. Reward Condition",40,"8",81,304,"Long"
"9413",38,30,5,2,64.0266563277365,"Smooth","Max. Reward Condition",40,"8",28,304,"Long"
"9414",38,31,2,10,17.4994853434702,"Smooth","Max. Reward Condition",40,"8",113,304,"Long"
"9415",38,32,9,5,4.84185863158433,"Smooth","Max. Reward Condition",40,"8",65,304,"Long"
"9416",38,33,9,7,46.7520963310915,"Smooth","Max. Reward Condition",40,"8",87,304,"Long"
"9417",38,34,2,8,51.021079018963,"Smooth","Max. Reward Condition",40,"8",91,304,"Long"
"9418",38,35,5,6,49.4392607625957,"Smooth","Max. Reward Condition",40,"8",72,304,"Long"
"9419",38,36,4,2,52.3985197221421,"Smooth","Max. Reward Condition",40,"8",27,304,"Long"
"9420",38,37,3,1,47.2843944908468,"Smooth","Max. Reward Condition",40,"8",15,304,"Long"
"9421",38,38,6,4,60.614772799294,"Smooth","Max. Reward Condition",40,"8",51,304,"Long"
"9422",38,39,5,4,30.7989766906586,"Smooth","Max. Reward Condition",40,"8",50,304,"Long"
"9423",38,40,6,10,64.4156192445451,"Smooth","Max. Reward Condition",40,"8",117,304,"Long"
"9424",38,41,10,6,33.4645988807569,"Smooth","Max. Reward Condition",40,"8",77,304,"Long"
"9425",39,1,0,6,35.4675147086049,"Smooth","Max. Reward Condition",40,"1",67,305,"Long"
"9426",39,2,8,1,52.8904958122933,"Smooth","Max. Reward Condition",40,"1",20,305,"Long"
"9427",39,3,7,5,45.3166315681639,"Smooth","Max. Reward Condition",40,"1",63,305,"Long"
"9428",39,4,7,0,35.3153428371359,"Smooth","Max. Reward Condition",40,"1",8,305,"Long"
"9429",39,5,1,2,17.0104767919916,"Smooth","Max. Reward Condition",40,"1",24,305,"Long"
"9430",39,6,4,5,56.5702647427263,"Smooth","Max. Reward Condition",40,"1",60,305,"Long"
"9431",39,7,5,3,14.4116653483847,"Smooth","Max. Reward Condition",40,"1",39,305,"Long"
"9432",39,8,5,8,10.0194048265648,"Smooth","Max. Reward Condition",40,"1",94,305,"Long"
"9433",39,9,7,7,17.2801623922948,"Smooth","Max. Reward Condition",40,"1",85,305,"Long"
"9434",39,10,8,7,52.5353402462406,"Smooth","Max. Reward Condition",40,"1",86,305,"Long"
"9435",39,11,9,2,31.2786150347164,"Smooth","Max. Reward Condition",40,"1",32,305,"Long"
"9436",39,12,10,9,72.5110425569696,"Smooth","Max. Reward Condition",40,"1",110,305,"Long"
"9437",39,13,9,7,82.1507669313946,"Smooth","Max. Reward Condition",40,"1",87,305,"Long"
"9438",39,14,10,7,85.439763813076,"Smooth","Max. Reward Condition",40,"1",88,305,"Long"
"9439",39,15,10,8,76.157753608192,"Smooth","Max. Reward Condition",40,"1",99,305,"Long"
"9440",39,16,9,8,70.9435815561283,"Smooth","Max. Reward Condition",40,"1",98,305,"Long"
"9441",39,17,9,9,48.2469413431705,"Smooth","Max. Reward Condition",40,"1",109,305,"Long"
"9442",39,18,9,6,72.6451286930569,"Smooth","Max. Reward Condition",40,"1",76,305,"Long"
"9443",39,19,10,6,87.869042125599,"Smooth","Max. Reward Condition",40,"1",77,305,"Long"
"9444",39,20,3,3,100,"Smooth","Max. Reward Condition",40,"1",37,305,"Long"
"9445",39,21,3,3,100,"Smooth","Max. Reward Condition",40,"1",37,305,"Long"
"9446",39,22,3,3,100,"Smooth","Max. Reward Condition",40,"1",37,305,"Long"
"9447",39,23,3,3,100,"Smooth","Max. Reward Condition",40,"1",37,305,"Long"
"9448",39,24,3,2,83.8378126303431,"Smooth","Max. Reward Condition",40,"1",26,305,"Long"
"9449",39,25,3,3,100,"Smooth","Max. Reward Condition",40,"1",37,305,"Long"
"9450",39,26,3,3,100,"Smooth","Max. Reward Condition",40,"1",37,305,"Long"
"9451",39,27,3,3,100,"Smooth","Max. Reward Condition",40,"1",37,305,"Long"
"9452",39,28,2,7,20.8380154740656,"Smooth","Max. Reward Condition",40,"1",80,305,"Long"
"9453",39,29,3,3,100,"Smooth","Max. Reward Condition",40,"1",37,305,"Long"
"9454",39,30,3,3,100,"Smooth","Max. Reward Condition",40,"1",37,305,"Long"
"9455",39,31,3,3,100,"Smooth","Max. Reward Condition",40,"1",37,305,"Long"
"9456",39,32,3,3,100,"Smooth","Max. Reward Condition",40,"1",37,305,"Long"
"9457",39,33,3,3,100,"Smooth","Max. Reward Condition",40,"1",37,305,"Long"
"9458",39,34,3,3,100,"Smooth","Max. Reward Condition",40,"1",37,305,"Long"
"9459",39,35,3,3,100,"Smooth","Max. Reward Condition",40,"1",37,305,"Long"
"9460",39,36,3,3,100,"Smooth","Max. Reward Condition",40,"1",37,305,"Long"
"9461",39,37,3,3,100,"Smooth","Max. Reward Condition",40,"1",37,305,"Long"
"9462",39,38,3,3,100,"Smooth","Max. Reward Condition",40,"1",37,305,"Long"
"9463",39,39,2,3,44.0669303004105,"Smooth","Max. Reward Condition",40,"1",36,305,"Long"
"9464",39,40,3,4,78.314172567177,"Smooth","Max. Reward Condition",40,"1",48,305,"Long"
"9465",39,41,3,3,100,"Smooth","Max. Reward Condition",40,"1",37,305,"Long"
"9466",39,1,0,7,87.1881878039336,"Smooth","Max. Reward Condition",20,"2",78,306,"Short"
"9467",39,2,0,6,64.4347453431336,"Smooth","Max. Reward Condition",20,"2",67,306,"Short"
"9468",39,3,0,8,67.5757211779263,"Smooth","Max. Reward Condition",20,"2",89,306,"Short"
"9469",39,4,3,6,2.87635542151745,"Smooth","Max. Reward Condition",20,"2",70,306,"Short"
"9470",39,5,1,7,66.3320145159087,"Smooth","Max. Reward Condition",20,"2",79,306,"Short"
"9471",39,6,1,8,56.1053689232527,"Smooth","Max. Reward Condition",20,"2",90,306,"Short"
"9472",39,7,1,6,53.3162074134113,"Smooth","Max. Reward Condition",20,"2",68,306,"Short"
"9473",39,8,4,0,44.8118345976793,"Smooth","Max. Reward Condition",20,"2",5,306,"Short"
"9474",39,9,7,2,35.7041281850423,"Smooth","Max. Reward Condition",20,"2",30,306,"Short"
"9475",39,10,9,8,43.5318799562685,"Smooth","Max. Reward Condition",20,"2",98,306,"Short"
"9476",39,11,5,5,40.8445443747299,"Smooth","Max. Reward Condition",20,"2",61,306,"Short"
"9477",39,12,1,1,53.9274395779777,"Smooth","Max. Reward Condition",20,"2",13,306,"Short"
"9478",39,13,10,6,33.4645988807569,"Smooth","Max. Reward Condition",20,"2",77,306,"Short"
"9479",39,14,0,9,39.2599045989107,"Smooth","Max. Reward Condition",20,"2",100,306,"Short"
"9480",39,15,2,1,38.8443744327322,"Smooth","Max. Reward Condition",20,"2",14,306,"Short"
"9481",39,16,10,10,11.4208125415598,"Smooth","Max. Reward Condition",20,"2",121,306,"Short"
"9482",39,17,2,10,17.4994853434702,"Smooth","Max. Reward Condition",20,"2",113,306,"Short"
"9483",39,18,0,5,32.447397425839,"Smooth","Max. Reward Condition",20,"2",56,306,"Short"
"9484",39,19,10,1,6.63857271825725,"Smooth","Max. Reward Condition",20,"2",22,306,"Short"
"9485",39,20,8,10,41.6884701008907,"Smooth","Max. Reward Condition",20,"2",119,306,"Short"
"9486",39,21,9,0,14.1036247824297,"Smooth","Max. Reward Condition",20,"2",10,306,"Short"
"9487",39,1,6,7,45.7922377623339,"Smooth","Max. Reward Condition",40,"3",84,307,"Long"
"9488",39,2,5,2,52.4052015124445,"Smooth","Max. Reward Condition",40,"3",28,307,"Long"
"9489",39,3,4,8,45.2794014613118,"Smooth","Max. Reward Condition",40,"3",93,307,"Long"
"9490",39,4,6,2,24.0265388631754,"Smooth","Max. Reward Condition",40,"3",29,307,"Long"
"9491",39,5,7,6,35.0970793586,"Smooth","Max. Reward Condition",40,"3",74,307,"Long"
"9492",39,6,8,9,44.1981806048447,"Smooth","Max. Reward Condition",40,"3",108,307,"Long"
"9493",39,7,9,1,36.0277373757591,"Smooth","Max. Reward Condition",40,"3",21,307,"Long"
"9494",39,8,3,3,53.9768384538052,"Smooth","Max. Reward Condition",40,"3",37,307,"Long"
"9495",39,9,8,7,51.6253344127728,"Smooth","Max. Reward Condition",40,"3",86,307,"Long"
"9496",39,10,10,9,68.5571263747788,"Smooth","Max. Reward Condition",40,"3",110,307,"Long"
"9497",39,11,10,8,59.2407992793453,"Smooth","Max. Reward Condition",40,"3",99,307,"Long"
"9498",39,12,6,5,39.8371872215826,"Smooth","Max. Reward Condition",40,"3",62,307,"Long"
"9499",39,13,5,10,27.0731077876455,"Smooth","Max. Reward Condition",40,"3",116,307,"Long"
"9500",39,14,5,0,43.1589496872262,"Smooth","Max. Reward Condition",40,"3",6,307,"Long"
"9501",39,15,8,2,23.7481836425879,"Smooth","Max. Reward Condition",40,"3",31,307,"Long"
"9502",39,16,5,8,32.0305817810502,"Smooth","Max. Reward Condition",40,"3",94,307,"Long"
"9503",39,17,3,4,56.8504124991032,"Smooth","Max. Reward Condition",40,"3",48,307,"Long"
"9504",39,18,3,0,28.442618018304,"Smooth","Max. Reward Condition",40,"3",4,307,"Long"
"9505",39,19,7,8,41.2424197528624,"Smooth","Max. Reward Condition",40,"3",96,307,"Long"
"9506",39,20,3,5,60.9956565134491,"Smooth","Max. Reward Condition",40,"3",59,307,"Long"
"9507",39,21,2,8,43.6561164584679,"Smooth","Max. Reward Condition",40,"3",91,307,"Long"
"9508",39,22,4,2,74.4058624133972,"Smooth","Max. Reward Condition",40,"3",27,307,"Long"
"9509",39,23,9,10,51.7164759770516,"Smooth","Max. Reward Condition",40,"3",120,307,"Long"
"9510",39,24,10,10,40.9300790469513,"Smooth","Max. Reward Condition",40,"3",121,307,"Long"
"9511",39,25,4,4,52.24416387013,"Smooth","Max. Reward Condition",40,"3",49,307,"Long"
"9512",39,26,8,4,38.0812277919718,"Smooth","Max. Reward Condition",40,"3",53,307,"Long"
"9513",39,27,9,8,80.6519418863633,"Smooth","Max. Reward Condition",40,"3",98,307,"Long"
"9514",39,28,9,9,61.1848749174221,"Smooth","Max. Reward Condition",40,"3",109,307,"Long"
"9515",39,29,3,2,87.0484650270771,"Smooth","Max. Reward Condition",40,"3",26,307,"Long"
"9516",39,30,2,2,100,"Smooth","Max. Reward Condition",40,"3",25,307,"Long"
"9517",39,31,2,3,53.5961483472986,"Smooth","Max. Reward Condition",40,"3",36,307,"Long"
"9518",39,32,2,2,100,"Smooth","Max. Reward Condition",40,"3",25,307,"Long"
"9519",39,33,2,1,70.0239835784985,"Smooth","Max. Reward Condition",40,"3",14,307,"Long"
"9520",39,34,1,2,56.0034935119072,"Smooth","Max. Reward Condition",40,"3",24,307,"Long"
"9521",39,35,2,2,100,"Smooth","Max. Reward Condition",40,"3",25,307,"Long"
"9522",39,36,2,2,100,"Smooth","Max. Reward Condition",40,"3",25,307,"Long"
"9523",39,37,9,7,72.9623547713888,"Smooth","Max. Reward Condition",40,"3",87,307,"Long"
"9524",39,38,2,2,100,"Smooth","Max. Reward Condition",40,"3",25,307,"Long"
"9525",39,39,2,2,100,"Smooth","Max. Reward Condition",40,"3",25,307,"Long"
"9526",39,40,2,2,100,"Smooth","Max. Reward Condition",40,"3",25,307,"Long"
"9527",39,41,1,10,30.5577705769791,"Smooth","Max. Reward Condition",40,"3",112,307,"Long"
"9528",39,1,3,2,5.15807402836249,"Smooth","Max. Reward Condition",20,"4",26,308,"Short"
"9529",39,2,5,6,43.2423959719255,"Smooth","Max. Reward Condition",20,"4",72,308,"Short"
"9530",39,3,6,3,42.0646455997222,"Smooth","Max. Reward Condition",20,"4",40,308,"Short"
"9531",39,4,8,6,48.7868527107397,"Smooth","Max. Reward Condition",20,"4",75,308,"Short"
"9532",39,5,9,0,16.1370161080911,"Smooth","Max. Reward Condition",20,"4",10,308,"Short"
"9533",39,6,10,1,40.1836169652237,"Smooth","Max. Reward Condition",20,"4",22,308,"Short"
"9534",39,7,7,7,17.1903965403995,"Smooth","Max. Reward Condition",20,"4",85,308,"Short"
"9535",39,8,10,4,82.6261489879953,"Smooth","Max. Reward Condition",20,"4",55,308,"Short"
"9536",39,9,0,10,49.1845400953948,"Smooth","Max. Reward Condition",20,"4",111,308,"Short"
"9537",39,10,10,3,75.7135998190363,"Smooth","Max. Reward Condition",20,"4",44,308,"Short"
"9538",39,11,9,4,91.0101706017793,"Smooth","Max. Reward Condition",20,"4",54,308,"Short"
"9539",39,12,3,10,63.8923159509584,"Smooth","Max. Reward Condition",20,"4",114,308,"Short"
"9540",39,13,9,5,83.9959054519375,"Smooth","Max. Reward Condition",20,"4",65,308,"Short"
"9541",39,14,10,3,75.7135998190363,"Smooth","Max. Reward Condition",20,"4",44,308,"Short"
"9542",39,15,10,4,82.6261489879953,"Smooth","Max. Reward Condition",20,"4",55,308,"Short"
"9543",39,16,7,7,17.1903965403995,"Smooth","Max. Reward Condition",20,"4",85,308,"Short"
"9544",39,17,2,6,63.82023009432,"Smooth","Max. Reward Condition",20,"4",69,308,"Short"
"9545",39,18,8,3,54.3441668023564,"Smooth","Max. Reward Condition",20,"4",42,308,"Short"
"9546",39,19,1,10,55.500663546292,"Smooth","Max. Reward Condition",20,"4",112,308,"Short"
