id,trial,x,y,z,zmax,kernel,scenario,horizon,round,chosen,overall,Horizon
44,35,4,9,23.3245697103,0.51,Smooth,Max. Reward Condition,40,6,68,350,Long
44,36,4,8,29.5434096331,0.51,Smooth,Max. Reward Condition,40,6,57,350,Long
44,37,1,5,64.6815173963,0.51,Smooth,Max. Reward Condition,40,6,58,350,Long
44,38,0,5,57.5103295607,0.51,Smooth,Max. Reward Condition,40,6,59,350,Long
44,39,0,6,56.4375165016,0.51,Smooth,Max. Reward Condition,40,6,56,350,Long
44,40,0,7,62.0907443595,0.51,Smooth,Max. Reward Condition,40,6,78,350,Long
44,41,1,7,39.7333701144,0.51,Smooth,Max. Reward Condition,40,6,19,350,Long
44,1,2,9,67.3791409226,0.07,Smooth,Max. Reward Condition,20,7,50,351,Short
44,2,1,9,59.4981379407,0.07,Smooth,Max. Reward Condition,20,7,38,351,Short
44,3,10,8,45.410322214,0.11,Smooth,Max. Reward Condition,20,7,39,351,Short
44,4,2,9,67.3791409226,0.35,Smooth,Max. Reward Condition,20,7,51,351,Short
44,5,2,10,36.542130444,0.4,Smooth,Max. Reward Condition,20,7,63,351,Short
44,6,3,10,42.3400534006,0.46,Smooth,Max. Reward Condition,20,7,52,351,Short
44,7,0,10,40.4307106955,0.46,Smooth,Max. Reward Condition,20,7,85,351,Short
44,8,10,1,61.1492414265,0.46,Smooth,Max. Reward Condition,20,7,74,351,Short
44,9,9,1,71.6538266812,0.46,Smooth,Max. Reward Condition,20,7,75,351,Short
44,10,8,1,63.1293377459,0.46,Smooth,Max. Reward Condition,20,7,64,351,Short
44,11,7,1,69.5543869015,0.46,Smooth,Max. Reward Condition,20,7,53,351,Short
44,12,3,2,46.0666798717,0.46,Smooth,Max. Reward Condition,20,7,41,351,Short
44,13,3,1,45.7237040395,0.46,Smooth,Max. Reward Condition,20,7,42,351,Short
44,14,0,2,95.1832335243,0.46,Smooth,Max. Reward Condition,20,7,54,351,Short
44,15,0,3,77.1083741263,0.46,Smooth,Max. Reward Condition,20,7,76,351,Short
44,16,1,4,71.7502401708,0.46,Smooth,Max. Reward Condition,20,7,65,351,Short
44,17,0,6,57.3114594367,0.46,Smooth,Max. Reward Condition,20,7,62,351,Short
44,18,0,5,81.0760493674,0.46,Smooth,Max. Reward Condition,20,7,73,351,Short
44,19,1,5,94.5829546424,0.46,Smooth,Max. Reward Condition,20,7,95,351,Short
44,20,0,4,66.4445637917,0.46,Smooth,Max. Reward Condition,20,7,86,351,Short
44,21,8,8,77.4510822017,0.46,Smooth,Max. Reward Condition,20,7,87,351,Short
44,1,7,7,63.3946973965,0.13,Smooth,Max. Reward Condition,40,8,93,352,Long
44,2,3,7,42.73259625,0.2,Smooth,Max. Reward Condition,40,8,82,352,Long
44,3,3,4,34.4456880068,0.2,Smooth,Max. Reward Condition,40,8,60,352,Long
44,4,9,4,56.4576797059,0.2,Smooth,Max. Reward Condition,40,8,71,352,Long
44,5,9,5,58.7716718823,0.2,Smooth,Max. Reward Condition,40,8,72,352,Long
44,6,5,10,25.337098888,0.38,Smooth,Max. Reward Condition,40,8,84,352,Long
44,7,3,10,38.2936585716,0.38,Smooth,Max. Reward Condition,40,8,83,352,Long
44,8,3,0,64.7269948092,0.39,Smooth,Max. Reward Condition,40,8,94,352,Long
44,9,4,7,71.8109228805,0.5,Smooth,Max. Reward Condition,40,8,95,352,Long
44,10,4,8,46.4068555234,0.5,Smooth,Max. Reward Condition,40,8,73,352,Long
44,11,5,8,82.0331276528,0.5,Smooth,Max. Reward Condition,40,8,74,352,Long
44,12,5,7,95.4475396391,0.5,Smooth,Max. Reward Condition,40,8,97,352,Long
44,13,5,6,100,0.5,Smooth,Max. Reward Condition,40,8,85,352,Long
44,14,4,6,68.9050868774,0.5,Smooth,Max. Reward Condition,40,8,96,352,Long
44,15,10,7,59.9919604087,0.5,Smooth,Max. Reward Condition,40,8,107,352,Long
44,16,9,7,78.9152227809,0.5,Smooth,Max. Reward Condition,40,8,106,352,Long
44,17,8,7,81.8274104004,0.5,Smooth,Max. Reward Condition,40,8,106,352,Long
44,18,8,6,87.866214299,0.5,Smooth,Max. Reward Condition,40,8,105,352,Long
44,19,7,6,92.2608433233,0.5,Smooth,Max. Reward Condition,40,8,104,352,Long
44,20,6,6,97.0143306966,0.5,Smooth,Max. Reward Condition,40,8,103,352,Long
44,21,6,5,78.7023797954,0.5,Smooth,Max. Reward Condition,40,8,114,352,Long
44,22,8,3,42.1360242671,0.5,Smooth,Max. Reward Condition,40,8,115,352,Long
44,23,7,3,39.8382948823,0.5,Smooth,Max. Reward Condition,40,8,116,352,Long
44,24,6,3,32.6895102888,0.5,Smooth,Max. Reward Condition,40,8,116,352,Long
44,25,6,7,79.142196316,0.5,Smooth,Max. Reward Condition,40,8,118,352,Long
44,26,6,6,97.0143306966,0.5,Smooth,Max. Reward Condition,40,8,117,352,Long
44,27,5,6,100,0.5,Smooth,Max. Reward Condition,40,8,108,352,Long
44,28,5,6,100,0.5,Smooth,Max. Reward Condition,40,8,119,352,Long
44,29,5,6,100,0.5,Smooth,Max. Reward Condition,40,8,86,352,Long
44,30,5,6,100,0.5,Smooth,Max. Reward Condition,40,8,98,352,Long
44,31,6,6,97.0143306966,0.5,Smooth,Max. Reward Condition,40,8,98,352,Long
44,32,5,6,100,0.5,Smooth,Max. Reward Condition,40,8,120,352,Long
44,33,6,6,97.0143306966,0.5,Smooth,Max. Reward Condition,40,8,109,352,Long
44,34,6,6,97.0143306966,0.5,Smooth,Max. Reward Condition,40,8,1,352,Long
44,35,7,6,92.2608433233,0.5,Smooth,Max. Reward Condition,40,8,12,352,Long
44,36,7,6,92.2608433233,0.5,Smooth,Max. Reward Condition,40,8,2,352,Long
44,37,7,5,86.806125026,0.5,Smooth,Max. Reward Condition,40,8,13,352,Long
44,38,9,9,79.9813230499,0.5,Smooth,Max. Reward Condition,40,8,3,352,Long
44,39,10,9,82.6126094041,0.5,Smooth,Max. Reward Condition,40,8,4,352,Long
44,40,0,10,57.034884184,0.5,Smooth,Max. Reward Condition,40,8,5,352,Long
44,41,0,8,55.1046465604,0.5,Smooth,Max. Reward Condition,40,8,81,352,Long
45,1,9,7,82.2639339178,-0.19,Smooth,Max. Reward Condition,40,1,118,353,Long
45,2,9,8,81.2433897222,0.2,Smooth,Max. Reward Condition,40,1,21,353,Long
45,3,10,8,69.5510436536,0.2,Smooth,Max. Reward Condition,40,1,14,353,Long
45,4,10,7,69.0054960755,0.2,Smooth,Max. Reward Condition,40,1,90,353,Long
45,5,10,6,82.4387014348,0.2,Smooth,Max. Reward Condition,40,1,86,353,Long
45,6,5,0,55.5275348716,0.35,Smooth,Max. Reward Condition,40,1,43,353,Long
45,7,4,0,48.9349746,0.35,Smooth,Max. Reward Condition,40,1,19,353,Long
45,8,6,4,31.2378142573,0.35,Smooth,Max. Reward Condition,40,1,22,353,Long
45,9,6,5,19.3202384322,0.45,Smooth,Max. Reward Condition,40,1,44,353,Long
45,10,6,6,86.9756652327,0.45,Smooth,Max. Reward Condition,40,1,55,353,Long
45,11,7,6,95.8234728186,0.45,Smooth,Max. Reward Condition,40,1,66,353,Long
45,12,10,9,41.8320807114,0.45,Smooth,Max. Reward Condition,40,1,54,353,Long
45,13,9,3,37.6653431839,0.45,Smooth,Max. Reward Condition,40,1,76,353,Long
45,14,10,3,0,0.45,Smooth,Max. Reward Condition,40,1,88,353,Long
45,15,9,4,25.6361439985,0.45,Smooth,Max. Reward Condition,40,1,88,353,Long
45,16,4,2,28.5435224431,0.45,Smooth,Max. Reward Condition,40,1,98,353,Long
45,17,3,2,22.9115521259,0.45,Smooth,Max. Reward Condition,40,1,75,353,Long
45,18,2,4,23.6624990977,0.45,Smooth,Max. Reward Condition,40,1,42,353,Long
45,19,2,6,69.3656436526,0.45,Smooth,Max. Reward Condition,40,1,42,353,Long
45,20,1,7,45.1757644968,0.45,Smooth,Max. Reward Condition,40,1,19,353,Long
45,21,3,9,8.6873012288,0.45,Smooth,Max. Reward Condition,40,1,6,353,Long
45,22,1,9,34.1216503928,0.45,Smooth,Max. Reward Condition,40,1,8,353,Long
45,23,0,4,49.9176816085,0.45,Smooth,Max. Reward Condition,40,1,9,353,Long
45,24,0,1,66.1941053311,0.45,Smooth,Max. Reward Condition,40,1,10,353,Long
45,25,0,2,58.4045209407,0.45,Smooth,Max. Reward Condition,40,1,11,353,Long
45,26,1,6,35.5836136672,0.45,Smooth,Max. Reward Condition,40,1,19,353,Long
45,27,5,5,35.9893886727,0.45,Smooth,Max. Reward Condition,40,1,20,353,Long
45,28,4,5,27.8972182073,0.45,Smooth,Max. Reward Condition,40,1,31,353,Long
45,29,6,1,87.8777865095,0.45,Smooth,Max. Reward Condition,40,1,32,353,Long
45,30,6,0,63.3442305024,0.46,Smooth,Max. Reward Condition,40,1,44,353,Long
45,31,6,2,51.6560216282,0.46,Smooth,Max. Reward Condition,40,1,77,353,Long
45,32,8,10,47.7263891293,0.46,Smooth,Max. Reward Condition,40,1,65,353,Long
45,33,8,9,65.6599516629,0.5,Smooth,Max. Reward Condition,40,1,33,353,Long
45,34,8,8,82.5602297508,0.5,Smooth,Max. Reward Condition,40,1,53,353,Long
45,35,4,1,39.4465578743,0.5,Smooth,Max. Reward Condition,40,1,64,353,Long
45,36,1,1,76.3592435057,0.5,Smooth,Max. Reward Condition,40,1,87,353,Long
45,37,2,0,77.0544773481,0.5,Smooth,Max. Reward Condition,40,1,99,353,Long
45,38,1,0,96.5592273769,0.5,Smooth,Max. Reward Condition,40,1,97,353,Long
45,39,0,0,76.5662850403,0.5,Smooth,Max. Reward Condition,40,1,108,353,Long
45,40,1,7,45.1757644968,0.5,Smooth,Max. Reward Condition,40,1,119,353,Long
45,41,1,4,44.9843227343,0.5,Smooth,Max. Reward Condition,40,1,120,353,Long
45,1,8,9,44.3344271985,-0.02,Smooth,Max. Reward Condition,20,2,24,354,Short
45,2,8,10,40.3851735014,0.31,Smooth,Max. Reward Condition,20,2,76,354,Short
45,3,9,10,62.3733166828,0.5,Smooth,Max. Reward Condition,20,2,87,354,Short
45,4,10,10,51.5021845784,0.5,Smooth,Max. Reward Condition,20,2,97,354,Short
45,5,10,9,70.0392210249,0.5,Smooth,Max. Reward Condition,20,2,96,354,Short
45,6,10,8,69.236016371,0.5,Smooth,Max. Reward Condition,20,2,85,354,Short
45,7,10,7,44.2918220402,0.5,Smooth,Max. Reward Condition,20,2,74,354,Short
45,8,9,5,88.0456624617,0.5,Smooth,Max. Reward Condition,20,2,75,354,Short
45,9,8,5,94.6110755282,0.5,Smooth,Max. Reward Condition,20,2,86,354,Short
45,10,7,5,60.2449538313,0.5,Smooth,Max. Reward Condition,20,2,77,354,Short
45,11,7,6,64.1165610071,0.5,Smooth,Max. Reward Condition,20,2,99,354,Short
45,12,8,6,73.8483056301,0.5,Smooth,Max. Reward Condition,20,2,110,354,Short
45,13,8,7,60.6485436141,0.5,Smooth,Max. Reward Condition,20,2,121,354,Short
45,14,7,7,81.7749017517,0.5,Smooth,Max. Reward Condition,20,2,120,354,Short
45,15,7,8,65.9206763266,0.5,Smooth,Max. Reward Condition,20,2,119,354,Short
45,16,7,9,35.8056100637,0.5,Smooth,Max. Reward Condition,20,2,118,354,Short
45,17,7,10,33.4220836816,0.5,Smooth,Max. Reward Condition,20,2,107,354,Short
45,18,5,10,39.0017355764,0.5,Smooth,Max. Reward Condition,20,2,108,354,Short
45,19,5,9,27.8448402854,0.5,Smooth,Max. Reward Condition,20,2,109,354,Short
45,20,6,8,29.1350785892,0.5,Smooth,Max. Reward Condition,20,2,98,354,Short
45,21,6,7,46.919979618,0.5,Smooth,Max. Reward Condition,20,2,88,354,Short
45,1,4,6,52.4710109762,-0.04,Smooth,Max. Reward Condition,40,3,46,355,Long
45,2,4,5,82.6609311487,0.26,Smooth,Max. Reward Condition,40,3,53,355,Long
45,3,3,5,100,0.26,Smooth,Max. Reward Condition,40,3,63,355,Long
45,4,2,5,96.5712701527,0.35,Smooth,Max. Reward Condition,40,3,52,355,Long
45,5,2,6,67.9735102315,0.35,Smooth,Max. Reward Condition,40,3,32,355,Long
45,6,2,6,67.9735102315,0.35,Smooth,Max. Reward Condition,40,3,20,355,Long
45,7,1,8,61.4248560337,0.35,Smooth,Max. Reward Condition,40,3,8,355,Long
45,8,1,9,43.2151205194,0.35,Smooth,Max. Reward Condition,40,3,75,355,Long
45,9,10,0,27.0967332867,0.35,Smooth,Max. Reward Condition,40,3,109,355,Long
45,10,1,10,38.8333224339,0.35,Smooth,Max. Reward Condition,40,3,108,355,Long
45,11,0,10,11.2786864565,0.35,Smooth,Max. Reward Condition,40,3,76,355,Long
45,12,0,9,6.3884606292,0.35,Smooth,Max. Reward Condition,40,3,54,355,Long
45,13,0,8,50.1774313221,0.42,Smooth,Max. Reward Condition,40,3,30,355,Long
45,14,6,9,16.1161494292,0.42,Smooth,Max. Reward Condition,40,3,29,355,Long
45,15,5,10,36.7071587773,0.42,Smooth,Max. Reward Condition,40,3,28,355,Long
45,16,4,10,42.5458481354,0.42,Smooth,Max. Reward Condition,40,3,27,355,Long
45,17,3,4,81.7432518786,0.42,Smooth,Max. Reward Condition,40,3,37,355,Long
45,18,6,5,17.9186730444,0.42,Smooth,Max. Reward Condition,40,3,38,355,Long
45,19,7,6,12.2076105282,0.42,Smooth,Max. Reward Condition,40,3,50,355,Long
45,20,7,7,11.3951436464,0.42,Smooth,Max. Reward Condition,40,3,49,355,Long
45,21,2,0,54.8642131936,0.42,Smooth,Max. Reward Condition,40,3,50,355,Long
45,22,2,1,38.0642763953,0.42,Smooth,Max. Reward Condition,40,3,51,355,Long
45,23,3,1,43.1791147725,0.42,Smooth,Max. Reward Condition,40,3,40,355,Long
45,24,5,3,56.385180516,0.42,Smooth,Max. Reward Condition,40,3,40,355,Long
45,25,6,3,42.4608725278,0.42,Smooth,Max. Reward Condition,40,3,39,355,Long
45,26,6,2,61.2748558274,0.51,Smooth,Max. Reward Condition,40,3,41,355,Long
45,27,5,5,42.2377203459,0.51,Smooth,Max. Reward Condition,40,3,42,355,Long
45,28,5,4,61.0193303569,0.51,Smooth,Max. Reward Condition,40,3,42,355,Long
45,29,4,4,91.0453666765,0.51,Smooth,Max. Reward Condition,40,3,31,355,Long
45,30,3,8,42.849625746,0.51,Smooth,Max. Reward Condition,40,3,43,355,Long
45,31,7,4,42.602888959,0.51,Smooth,Max. Reward Condition,40,3,44,355,Long
45,32,10,10,65.1732478779,0.51,Smooth,Max. Reward Condition,40,3,62,355,Long
45,33,10,0,27.0967332867,0.51,Smooth,Max. Reward Condition,40,3,61,355,Long
45,34,6,7,9.5168231694,0.51,Smooth,Max. Reward Condition,40,3,18,355,Long
45,35,1,1,33.7566886392,0.51,Smooth,Max. Reward Condition,40,3,19,355,Long
45,36,0,1,40.8666314399,0.51,Smooth,Max. Reward Condition,40,3,17,355,Long
45,37,10,4,60.9323536428,0.51,Smooth,Max. Reward Condition,40,3,16,355,Long
45,38,10,3,62.1105704229,0.51,Smooth,Max. Reward Condition,40,3,21,355,Long
45,39,9,3,46.6566969511,0.51,Smooth,Max. Reward Condition,40,3,22,355,Long
45,40,8,3,41.042206984,0.51,Smooth,Max. Reward Condition,40,3,10,355,Long
45,41,7,3,55.1490469076,0.51,Smooth,Max. Reward Condition,40,3,9,355,Long
45,1,1,3,24.1058601457,0.45,Smooth,Max. Reward Condition,20,4,119,356,Short
45,2,3,3,80.5615551663,0.45,Smooth,Max. Reward Condition,20,4,85,356,Short
45,3,3,2,75.9223381375,0.45,Smooth,Max. Reward Condition,20,4,97,356,Short
45,4,4,6,35.317915261,0.45,Smooth,Max. Reward Condition,20,4,97,356,Short
45,5,5,7,44.9495290274,0.45,Smooth,Max. Reward Condition,20,4,106,356,Short
45,6,5,8,17.7476651045,0.45,Smooth,Max. Reward Condition,20,4,105,356,Short
45,7,4,8,29.5434096331,0.45,Smooth,Max. Reward Condition,20,4,94,356,Short
45,8,0,8,65.1846207072,0.45,Smooth,Max. Reward Condition,20,4,61,356,Short
45,9,2,1,67.227883768,0.45,Smooth,Max. Reward Condition,20,4,48,356,Short
45,10,3,1,57.0124014872,0.45,Smooth,Max. Reward Condition,20,4,25,356,Short
45,11,5,1,30.9871614245,0.45,Smooth,Max. Reward Condition,20,4,32,356,Short
45,12,6,1,0,0.45,Smooth,Max. Reward Condition,20,4,54,356,Short
45,13,6,3,26.9117214599,0.45,Smooth,Max. Reward Condition,20,4,77,356,Short
45,14,5,3,56.2859882283,0.45,Smooth,Max. Reward Condition,20,4,88,356,Short
45,15,4,3,68.61845884,0.45,Smooth,Max. Reward Condition,20,4,110,356,Short
45,16,1,2,38.3504915671,0.46,Smooth,Max. Reward Condition,20,4,121,356,Short
45,17,0,7,62.0907443595,0.46,Smooth,Max. Reward Condition,20,4,107,356,Short
45,18,2,1,67.227883768,0.46,Smooth,Max. Reward Condition,20,4,96,356,Short
45,19,1,4,57.8821067128,0.46,Smooth,Max. Reward Condition,20,4,91,356,Short
45,20,0,4,32.7311690278,0.46,Smooth,Max. Reward Condition,20,4,90,356,Short
45,21,5,0,64.1419179338,0.46,Smooth,Max. Reward Condition,20,4,103,356,Short
45,1,4,10,87.6706682543,0.49,Smooth,Max. Reward Condition,40,5,18,357,Long
45,2,4,9,37.7107355403,0.49,Smooth,Max. Reward Condition,40,5,29,357,Long
45,3,4,8,26.788413115,0.49,Smooth,Max. Reward Condition,40,5,17,357,Long
45,4,6,7,60.8864429943,0.49,Smooth,Max. Reward Condition,40,5,16,357,Long
45,5,5,9,64.4026209656,0.49,Smooth,Max. Reward Condition,40,5,15,357,Long
45,6,5,10,80.0382640749,0.49,Smooth,Max. Reward Condition,40,5,14,357,Long
45,7,9,2,40.6256617217,0.49,Smooth,Max. Reward Condition,40,5,25,357,Long
45,8,9,5,12.8213865417,0.49,Smooth,Max. Reward Condition,40,5,26,357,Long
45,9,10,5,64.2061057653,0.49,Smooth,Max. Reward Condition,40,5,27,357,Long
45,10,10,4,27.5747046618,0.49,Smooth,Max. Reward Condition,40,5,28,357,Long
45,11,9,3,37.6653431839,0.49,Smooth,Max. Reward Condition,40,5,30,357,Long
45,12,7,2,61.2330802416,0.49,Smooth,Max. Reward Condition,40,5,19,357,Long
45,13,6,4,31.2378142573,0.49,Smooth,Max. Reward Condition,40,5,8,357,Long
45,14,5,4,54.312609233,0.5,Smooth,Max. Reward Condition,40,5,7,357,Long
45,15,5,9,64.4026209656,0.5,Smooth,Max. Reward Condition,40,5,6,357,Long
45,16,6,9,54.6126076444,0.5,Smooth,Max. Reward Condition,40,5,5,357,Long
45,17,5,8,49.7859994293,0.5,Smooth,Max. Reward Condition,40,5,4,357,Long
45,18,5,7,50.9750480071,0.5,Smooth,Max. Reward Condition,40,5,3,357,Long
45,19,4,7,25.8399951345,0.5,Smooth,Max. Reward Condition,40,5,9,357,Long
45,20,1,4,44.9843227343,0.5,Smooth,Max. Reward Condition,40,5,20,357,Long
45,21,0,4,49.9176816085,0.5,Smooth,Max. Reward Condition,40,5,31,357,Long
45,22,0,0,76.5662850403,0.5,Smooth,Max. Reward Condition,40,5,32,357,Long
45,23,0,1,66.1941053311,0.5,Smooth,Max. Reward Condition,40,5,21,357,Long
45,24,0,2,58.4045209407,0.5,Smooth,Max. Reward Condition,40,5,10,357,Long
45,25,1,2,63.2638935826,0.5,Smooth,Max. Reward Condition,40,5,11,357,Long
45,26,1,1,76.3592435057,0.5,Smooth,Max. Reward Condition,40,5,22,357,Long
45,27,1,0,96.5592273769,0.5,Smooth,Max. Reward Condition,40,5,33,357,Long
45,28,2,0,77.0544773481,0.5,Smooth,Max. Reward Condition,40,5,44,357,Long
45,29,2,1,65.1261244784,0.5,Smooth,Max. Reward Condition,40,5,43,357,Long
45,30,3,1,36.8335295517,0.5,Smooth,Max. Reward Condition,40,5,42,357,Long
45,31,8,2,68.5610945076,0.5,Smooth,Max. Reward Condition,40,5,41,357,Long
45,32,8,1,86.7518912659,0.5,Smooth,Max. Reward Condition,40,5,40,357,Long
45,33,7,0,68.4752649344,0.5,Smooth,Max. Reward Condition,40,5,40,357,Long
45,34,6,0,63.3442305024,0.5,Smooth,Max. Reward Condition,40,5,28,357,Long
45,35,6,1,87.8777865095,0.5,Smooth,Max. Reward Condition,40,5,39,357,Long
45,36,7,1,81.9911885216,0.5,Smooth,Max. Reward Condition,40,5,38,357,Long
45,37,6,2,51.6560216282,0.5,Smooth,Max. Reward Condition,40,5,37,357,Long
45,38,5,2,42.3575427747,0.5,Smooth,Max. Reward Condition,40,5,36,357,Long
45,39,5,3,47.7252653373,0.5,Smooth,Max. Reward Condition,40,5,47,357,Long
45,40,4,3,25.4004709386,0.5,Smooth,Max. Reward Condition,40,5,48,357,Long
45,41,4,4,22.6938996655,0.5,Smooth,Max. Reward Condition,40,5,49,357,Long
45,1,10,3,69.2905062907,-0.45,Smooth,Max. Reward Condition,20,6,3,358,Short
45,2,10,4,53.8434324955,0.03,Smooth,Max. Reward Condition,20,6,105,358,Short
45,3,9,4,63.2727485985,0.03,Smooth,Max. Reward Condition,20,6,105,358,Short
45,4,9,5,25.1177423962,0.11,Smooth,Max. Reward Condition,20,6,94,358,Short
45,5,9,8,78.8036694154,0.31,Smooth,Max. Reward Condition,20,6,40,358,Short
45,6,9,7,60.6742426292,0.34,Smooth,Max. Reward Condition,20,6,31,358,Short
45,7,8,7,93.288025674,0.34,Smooth,Max. Reward Condition,20,6,32,358,Short
45,8,8,8,81.8046970917,0.37,Smooth,Max. Reward Condition,20,6,20,358,Short
45,9,8,9,63.190151529,0.51,Smooth,Max. Reward Condition,20,6,18,358,Short
45,10,8,10,46.9138303161,0.51,Smooth,Max. Reward Condition,20,6,16,358,Short
45,11,6,2,40.0662726856,0.51,Smooth,Max. Reward Condition,20,6,16,358,Short
45,12,6,1,23.0167211034,0.51,Smooth,Max. Reward Condition,20,6,17,358,Short
45,13,5,1,31.9313461928,0.51,Smooth,Max. Reward Condition,20,6,6,358,Short
45,14,6,3,86.4985901728,0.51,Smooth,Max. Reward Condition,20,6,7,358,Short
45,15,6,3,86.4985901728,0.51,Smooth,Max. Reward Condition,20,6,8,358,Short
45,16,7,3,80.7703625318,0.51,Smooth,Max. Reward Condition,20,6,19,358,Short
45,17,8,3,65.6372493725,0.51,Smooth,Max. Reward Condition,20,6,30,358,Short
45,18,8,4,65.4001551521,0.51,Smooth,Max. Reward Condition,20,6,29,358,Short
45,19,9,3,70.6956959323,0.51,Smooth,Max. Reward Condition,20,6,28,358,Short
45,20,9,2,72.793093043,0.51,Smooth,Max. Reward Condition,20,6,39,358,Short
45,21,3,3,23.5066828699,0.51,Smooth,Max. Reward Condition,20,6,38,358,Short
45,1,3,8,43.8095174158,-0.48,Smooth,Max. Reward Condition,40,7,33,359,Long
45,2,5,7,60.8656482156,0.07,Smooth,Max. Reward Condition,40,7,60,359,Long
45,3,2,7,5.7870060062,0.07,Smooth,Max. Reward Condition,40,7,50,359,Long
45,4,5,6,67.4717782812,0.07,Smooth,Max. Reward Condition,40,7,29,359,Long
45,5,5,5,61.5391732787,0.07,Smooth,Max. Reward Condition,40,7,20,359,Long
45,6,6,6,45.1082294848,0.07,Smooth,Max. Reward Condition,40,7,20,359,Long
45,7,10,0,38.2617250048,0.19,Smooth,Max. Reward Condition,40,7,84,359,Long
45,8,10,5,37.8302996703,0.19,Smooth,Max. Reward Condition,40,7,92,359,Long
45,9,8,4,38.081227792,0.19,Smooth,Max. Reward Condition,40,7,91,359,Long
45,10,8,9,44.1981806048,0.19,Smooth,Max. Reward Condition,40,7,90,359,Long
45,11,7,9,43.717809397,0.19,Smooth,Max. Reward Condition,40,7,58,359,Long
45,12,6,9,34.6588515601,0.19,Smooth,Max. Reward Condition,40,7,46,359,Long
45,13,5,9,24.0405194816,0.19,Smooth,Max. Reward Condition,40,7,24,359,Long
45,14,2,5,28.3106281722,0.19,Smooth,Max. Reward Condition,40,7,26,359,Long
45,15,8,8,58.8343770396,0.19,Smooth,Max. Reward Condition,40,7,37,359,Long
45,16,8,7,51.6253344128,0.19,Smooth,Max. Reward Condition,40,7,59,359,Long
45,17,7,7,26.6472142919,0.31,Smooth,Max. Reward Condition,40,7,70,359,Long
45,18,10,6,35.7890292278,0.31,Smooth,Max. Reward Condition,40,7,69,359,Long
45,19,6,2,24.0265388632,0.31,Smooth,Max. Reward Condition,40,7,80,359,Long
45,20,4,4,52.2441638701,0.33,Smooth,Max. Reward Condition,40,7,81,359,Long
45,21,5,4,37.8791272787,0.33,Smooth,Max. Reward Condition,40,7,80,359,Long
45,22,1,1,48.0935875031,0.33,Smooth,Max. Reward Condition,40,7,78,359,Long
45,23,0,2,35.0025842132,0.33,Smooth,Max. Reward Condition,40,7,72,359,Long
45,24,5,3,28.2693028674,0.33,Smooth,Max. Reward Condition,40,7,73,359,Long
45,25,1,1,48.0935875031,0.33,Smooth,Max. Reward Condition,40,7,62,359,Long
45,26,4,1,62.7752571733,0.33,Smooth,Max. Reward Condition,40,7,94,359,Long
45,27,5,1,44.073114313,0.33,Smooth,Max. Reward Condition,40,7,104,359,Long
45,28,3,2,87.0484650271,0.33,Smooth,Max. Reward Condition,40,7,93,359,Long
45,29,3,0,28.4426180183,0.36,Smooth,Max. Reward Condition,40,7,82,359,Long
45,30,9,6,46.7105802523,0.36,Smooth,Max. Reward Condition,40,7,113,359,Long
45,31,8,5,35.8126072041,0.36,Smooth,Max. Reward Condition,40,7,101,359,Long
45,32,5,2,52.4052015124,0.36,Smooth,Max. Reward Condition,40,7,86,359,Long
45,33,4,2,74.4058624134,0.36,Smooth,Max. Reward Condition,40,7,74,359,Long
45,34,7,7,26.6472142919,0.36,Smooth,Max. Reward Condition,40,7,64,359,Long
45,35,7,3,0,0.36,Smooth,Max. Reward Condition,40,7,53,359,Long
45,36,7,2,4.8970130173,0.36,Smooth,Max. Reward Condition,40,7,53,359,Long
45,37,3,9,61.4935218903,0.36,Smooth,Max. Reward Condition,40,7,30,359,Long
45,38,4,10,41.5348285806,0.36,Smooth,Max. Reward Condition,40,7,28,359,Long
45,39,0,4,2.7384754231,0.36,Smooth,Max. Reward Condition,40,7,16,359,Long
45,40,5,6,67.4717782812,0.36,Smooth,Max. Reward Condition,40,7,88,359,Long
45,41,3,7,22.0436802123,0.36,Smooth,Max. Reward Condition,40,7,109,359,Long
45,1,3,7,63.2387067486,-0.01,Smooth,Max. Reward Condition,20,8,81,360,Short
45,2,3,5,100,-0.01,Smooth,Max. Reward Condition,20,8,19,360,Short
45,3,5,5,44.5106092444,-0.01,Smooth,Max. Reward Condition,20,8,31,360,Short
45,4,9,2,33.03249804,-0.01,Smooth,Max. Reward Condition,20,8,84,360,Short
45,5,0,10,25.1709150765,0.14,Smooth,Max. Reward Condition,20,8,92,360,Short
45,6,1,10,2.5221895392,0.43,Smooth,Max. Reward Condition,20,8,91,360,Short
45,7,4,10,49.1017404835,0.43,Smooth,Max. Reward Condition,20,8,80,360,Short
45,8,5,9,27.8448402854,0.43,Smooth,Max. Reward Condition,20,8,79,360,Short
45,9,6,9,21.4314674692,0.43,Smooth,Max. Reward Condition,20,8,78,360,Short
45,10,6,8,29.1350785892,0.43,Smooth,Max. Reward Condition,20,8,89,360,Short
45,11,6,10,42.7774601364,0.43,Smooth,Max. Reward Condition,20,8,100,360,Short
45,12,8,9,44.3344271985,0.43,Smooth,Max. Reward Condition,20,8,111,360,Short
45,13,7,9,35.8056100637,0.43,Smooth,Max. Reward Condition,20,8,112,360,Short
45,14,7,8,65.9206763266,0.43,Smooth,Max. Reward Condition,20,8,101,360,Short
45,15,7,6,64.1165610071,0.5,Smooth,Max. Reward Condition,20,8,90,360,Short
